Num Of Trading Min,OrderType,LastBuyScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Score,BuyReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Stop-Loss Level,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell
226,0,True,2,26.53,26.381,0,6,-21.83445966,0,25.02706994,6,27.08,27.81,28.53,32.58923077,26.24106667,26.25645,-0.01538333333,2.024991141,25.05500886,44.46274815,35.71587203,11.30693869,12.8452445,-1.538305815,-11.97568341,20,75,2,32.2,0,0.0,100,2,29.31,52,3,3,0,0,0,0,531,0,0,0,0,0,0,0.0,0,0,0.0,0,-4.602660913,-1.402373247,-4.487997806,-6.436533621,11.80378334,-1.977705861,-1.402373247,-0.8068310663,2.624955052,0,0,0,531,0.0,0,0
40,0,False,1,44.97,45.3145,0,4,15.83224072,1,-14.81772537,4,44.005,45.32,44.561,40.51576923,45.02843333,45.2596,-0.2311666667,2.556099396,41.4489006,37.12436588,43.58403601,81.15866898,85.55258211,-4.393913128,-5.135921114,11,76,1,48.28,-5,-5.0,100,0,43.12,52,4,4,0,0,0,0,530,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.7722859665,0.3530450132,0.3972924906,-3.177405119,7.642037908,2.129302736,0.3530450132,-0.6270989313,2.901588703,0,0,0,530,1.0,1,1
53,0,False,1,28.505,28.4425,0,6,-9.067318599,0,9.815615746,6,28.64,27.84,28.333,31.86730769,28.15463333,28.10451667,0.05011666667,2.011911752,26.62808825,71.09841243,60.93963987,22.49135664,13.88713678,8.604219863,61.95819916,27,76,1,26.02,6,6.0,100,2,29.31,52,4,3,0,0,0,0,532,0,0,0,0,0,0,0.0,0,0,0.0,0,2.388649425,3.125,2.301095546,-0.3591954023,0.9870132283,-0.4849137931,3.125,11.2809806,-2.873563218,0,0,0,532,1.0,0,0
172,0,True,2,44.665,44.3775,0,4,12.55306347,1,-12.18829519,4,44.005,45.32,44.561,40.51576923,44.08216667,43.98948333,0.09268333333,2.556099396,41.4489006,39.09620811,15.5450736,77.87949173,85.55258211,-7.673090373,-8.968858899,11,76,1,48.28,-5,-5.0,100,0,43.12,52,4,4,0,0,0,0,533,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.445278023,0.3530450132,0.6348889801,-4.280670786,12.13738296,1.45631068,0.3530450132,-0.3895024418,2.901588703,0,0,0,533,0.0,0,0
23,0,True,1,47.9,47.73,0,4,20.16038465,1,-15.55535932,4,47.08,47.23,45.908,41.66769231,47.46663333,47.57263333,-0.106,2.601784047,44.47821595,37.37298804,36.61196376,87.43179997,88.47295378,-1.041153815,-1.176804629,11,76,2,48.28,-5,-2.5,100,0,43.12,52,8,4,0,0,0,0,535,0,0,0,0,0,0,0.0,0,0,0.0,0,1.418589879,1.503281812,0.1273158427,-1.312724963,3.585465175,1.736184628,1.503281812,-0.3501185674,0.3175947491,0,0,0,535,1.0,1,1
174,0,False,2,48.12,47.9625,0,4,20.49688239,1,-15.80520328,4,47.08,47.23,45.908,41.66769231,47.48816667,47.4403,0.04786666667,2.601784047,44.47821595,53.48837535,10.36245246,87.76829771,88.47295378,-0.7046560753,-0.7964649593,11,76,2,48.28,-5,-2.5,100,0,43.12,52,8,4,0,0,0,0,536,0,0,0,0,0,0,0.0,0,0,0.0,0,1.884395511,4.541604912,12.06799527,-1.312724963,4.196939856,2.20199026,4.541604912,10.62560539,0.3175947491,0,0,0,536,0.0,1,1
223,0,False,3,48.77,48.495,0,4,21.393533,1,-16.52674934,4,47.08,47.23,45.908,41.66769231,48.05856667,48.03706667,0.0215,2.601784047,44.47821595,57.27186015,40.89265435,88.66494832,88.47295378,0.1919945344,0.2170092963,11,76,2,48.28,-5,-2.5,100,0,43.12,52,8,4,0,0,0,0,537,0,0,0,0,0,0,0.0,0,0,0.0,0,3.260639424,4.541604912,5.817639153,-1.312724963,6.003569596,3.578234173,4.541604912,4.37524928,0.3175947491,0,0,0,537,0.0,1,1
43,0,False,1,47.919,47.7075,0,4,12.39658472,1,-8.110157822,4,48.11,48.29,46.781,42.76423077,47.4846,47.7157,-0.2311,2.608654679,45.50134532,32.46648474,1.348126457,80.32896615,88.01622758,-7.687261436,-8.733913787,11,76,3,48.28,-5,-1.666666667,100,0,43.12,52,9,4,0,0,0,0,538,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.7682750052,-0.3313315386,-0.1447731511,-2.609235867,4.803501109,-0.3955270242,-0.3313315386,-0.02126998902,0.3727479809,0,0,0,538,1.0,2,2
24,0,False,1,27.505,27.329,0,6,-13.71789202,0,18.13098725,6,27.03,27.61,27.022,29.45923077,27.197,27.48226667,-0.2852666667,2.013575385,25.01642462,79.19913206,143.3360888,35.11860672,36.65034489,-1.531738173,-4.179328127,30,77,1,26.11,12,12.0,100,2,29.31,52,10,3,0,0,0,0,534,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.3802969938,-0.2173125679,-0.03541856413,-3.513219848,11.00664675,1.720391163,-0.2173125679,0.4210873735,2.100688156,0,0,0,534,3.0,1,1
55,0,False,2,27.48,27.555,0,6,-13.86483581,0,17.31060202,6,27.03,27.61,27.022,29.45923077,27.4087,27.29943333,0.1092666667,2.013575385,25.01642462,42.27288684,67.73847537,34.97166292,36.65034489,-1.678681966,-4.5802624,30,77,1,26.11,12,12.0,100,2,29.31,52,10,3,0,0,0,0,540,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.4708438971,0.6519377037,0.7319836587,-3.513219848,10.68853557,1.629844259,0.6519377037,-0.6375341543,2.100688156,0,0,0,540,0.0,1,1
166,0,False,1,46.61,46.36,0,4,21.9902664,1,-17.05624554,4,46.38,45.42,46.57,43.35461538,45.41013333,44.89893333,0.5112,2.708548275,43.67145172,119.8132788,52.22801599,65.00712097,59.09377765,5.913343323,10.00671062,13,77,1,48.21,8,8.0,100,0,43.12,52,10,4,0,0,0,0,539,0,0,0,0,0,0,0.0,0,0,0.0,0,2.619991193,3.478643769,2.986946433,-2.906208719,16.06029036,0.5063848525,3.478643769,10.33942996,-2.113606341,0,0,0,539,1.0,0,0
193,0,False,3,27.456,27.242,0,6,-14.00474959,0,18.81502591,6,27.03,27.61,27.022,29.45923077,27.09316667,27.4086,-0.3154333333,2.013575385,25.01642462,40.87146527,29.18679812,34.83174914,36.65034489,-1.818595745,-4.962015367,30,77,1,26.11,12,12.0,100,2,29.31,52,10,3,0,0,0,0,541,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.5577689243,2.915610286,10.12702015,-3.513219848,10.38314884,1.542919232,2.915610286,4.002232157,2.100688156,0,0,0,541,0.0,0,0
36,0,True,1,29.39,29.3225,0,4,-0.04869154794,0,2.342779693,4,28.68,28.06,27.456,29.26230769,29.11023333,28.53786667,0.5723666667,1.978967652,26.70103235,37.23456632,29.03078155,49.32543042,40.3425835,8.982846914,22.26641463,30,77,2,26.11,12,6.0,100,0,27.77,53,1,12,0,0,0,0,543,0,0,0,0,0,0,0.0,0,0,0.0,0,4.739843193,4.846756949,0.518184991,2.138275125,-5.562868286,2.530292231,4.846756949,11.22734147,-2.209550962,0,0,0,543,1.0,1,1
24,0,False,1,30.66,30.5775,0,4,-5.58889827,0,4.7928695,4,30.3,29.84,28.391,29.17730769,30.38426667,30.14741667,0.23685,1.970405504,28.3295945,26.30479893,-48.14433044,50.70830863,52.36566844,-1.657359808,-3.164974033,30,77,3,26.11,12,4.0,100,0,27.77,53,4,12,0,0,0,0,544,0,0,0,0,0,0,0.0,0,0,0.0,0,2.747989276,2.848525469,0.2863799064,1.273458445,-1.877753739,1.206434316,2.848525469,4.677538471,-1.54155496,0,0,0,544,1.0,2,2
99,0,False,1,40.865,40.8885,0,4,5.64643204,1,-6.456216621,4,41.21,41.84,44.266,43.49384615,40.63906667,40.48986667,0.1492,2.688149183,38.52185082,32.84740396,29.52437967,44.95831863,43.17265582,1.78566281,4.136096739,13,77,3,48.21,8,2.666666667,100,1,45.15,53,4,8,0,0,0,0,542,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.330305927,-1.290630975,-1.341836697,-3.991395794,6.630067104,-0.8245697897,-1.290630975,0.6015130023,1.505736138,0,0,0,542,2.0,0,0
123,0,False,2,30.885,30.8075,0,4,-4.040981501,0,3.979386758,4,30.3,29.84,28.391,29.17730769,30.6499,30.71136667,-0.06146666667,1.970405504,28.3295945,31.7807433,14.05779318,52.2562254,52.36566844,-0.1094430394,-0.2089976939,30,77,3,26.11,12,4.0,100,0,27.77,53,4,12,0,0,0,0,545,0,0,0,0,0,0,0.0,0,0,0.0,0,3.502010724,3.987935657,1.937837367,1.273458445,-2.83796872,1.960455764,3.987935657,8.085459358,-1.54155496,0,0,0,545,0.0,0,0
152,0,False,2,41.105,41.055,0,4,6.743431307,1,-7.815974357,4,41.21,41.84,44.266,43.49384615,40.7143,40.72033333,-0.006033333333,2.688149183,38.52185082,39.02964289,17.72261453,46.0553179,43.17265582,2.882662076,6.677055236,13,77,3,48.21,8,2.666666667,100,1,45.15,53,4,8,0,0,0,0,546,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.756692161,-1.290630975,-0.6015130023,-3.991395794,8.91958668,-0.2509560229,-1.290630975,1.341836697,1.505736138,0,0,0,546,0.0,0,0
21,0,True,1,43.895,44.0,0,11,9.228452597,1,-10.46524337,11,43.81,40.31,43.132,43.74615385,42.887,41.70995,1.17705,2.809035784,41.00096422,26.41412678,-262.4835532,54.9104371,42.61121527,12.29922183,28.86381379,13,77,4,48.21,8,2.0,100,1,45.15,53,5,8,0,0,0,0,548,0,0,0,0,0,0,0.0,0,0,0.0,0,8.893574795,9.947903746,10.48836292,7.474572066,-10.60643816,0.2108657901,9.947903746,96.86311636,-8.682709005,0,0,0,548,1.0,1,1
23,0,False,1,25.995,26.0915,0,4,2.086817102,0,-5.62556872,4,26.125,25.84,28.133,28.04269231,25.93016667,25.908,0.02216666667,2.095794843,24.02920516,39.02050055,42.45101459,33.42995313,31.79467449,1.635278641,5.143246995,15,78,1,26.11,3,3.0,100,0,27.77,53,6,12,0,0,0,0,547,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5998452012,2.205882353,3.542729011,-0.6578947368,0.8274604856,-0.5030959752,2.205882353,5.975687489,-1.102941176,0,0,0,547,2.0,1,1
61,0,False,1,47.09,46.826,0,4,-3.121921876,1,0.4582242563,4,46.39,46.96,44.082,44.73615385,46.46593333,46.53755,-0.07161666667,2.809828407,43.58017159,60.56382551,59.41086348,64.68922626,64.5403789,0.1488473545,0.2306267132,26,78,1,43.3228,13,13.0,100,1,45.15,53,6,8,0,0,0,0,549,0,0,0,0,0,0,0.0,0,0,0.0,0,0.2768313458,0.6175468484,0.2104077848,-2.363713799,6.241492996,1.490630324,0.6175468484,-0.5391699485,1.213798978,0,0,0,549,1.0,0,0
77,0,True,2,26.33,26.25,0,4,4.655814516,0,-8.35706156,4,26.125,25.84,28.133,28.04269231,26.04136667,26.09536667,-0.054,2.095794843,24.02920516,71.69563252,83.52949538,35.99895055,31.79467449,4.204276054,13.22320836,15,78,1,26.11,3,3.0,100,0,27.77,53,6,12,0,0,0,0,550,0,0,0,0,0,0,0.0,0,0,0.0,0,1.89628483,2.205882353,0.682935713,-0.7352941176,1.93498452,0.7933436533,2.205882353,3.11589419,-1.102941176,0,0,0,550,0.0,0,0
125,0,False,2,46.075,46.0025,0,4,-7.961565662,1,4.359540967,4,46.39,46.96,44.082,44.73615385,45.77723333,45.935,-0.1577666667,2.809828407,43.58017159,26.33658151,2.670104879,59.84958247,64.5403789,-4.690796431,-7.268002622,26,78,1,43.3228,13,13.0,100,1,45.15,53,6,8,0,0,0,0,551,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.884582624,0.6175468484,1.54518217,-3.343270869,4.876789917,-0.6707836457,0.6175468484,0.7956044363,1.213798978,0,0,0,551,0.0,0,0
25,0,False,1,26.33,26.335,0,4,1.481483045,0,-4.885685214,4,25.88,26.42,27.762,27.73230769,26.12176667,26.0327,0.08906666667,2.03662803,23.84337197,62.96826246,83.5419164,37.98870703,36.65568553,1.333021506,3.636602309,15,78,2,26.11,3,1.5,100,0,27.77,53,7,12,0,0,0,0,552,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.340651022,0.1514004542,0.07449681698,-2.573807721,5.747715956,1.70325511,0.1514004542,-0.2349514997,2.043906132,0,0,0,552,1.0,1,1
61,0,False,1,46.844,46.535,0,4,-1.679050885,1,-0.9263849373,4,46.78,45.84,44.378,45.06769231,46.17626667,46.25515,-0.07888333333,2.755371512,44.02462849,61.73473595,65.7209769,60.5381673,58.76875665,1.769410654,3.01080158,26,78,2,43.3228,13,6.5,100,1,45.15,53,7,8,0,0,0,0,553,0,0,0,0,0,0,0.0,0,0,0.0,0,2.190226876,2.661431065,1.254077465,-0.479930192,1.281488994,0.1396160558,2.661431065,6.711636803,-2.05061082,0,0,0,553,1.0,0,0
219,0,False,2,25.83,25.85,0,4,-0.9445631308,0,-12.4898868,4,25.88,26.42,27.762,27.73230769,25.531,25.34788333,0.1831166667,2.03662803,23.84337197,59.05645494,53.6220861,35.56266086,36.65568553,-1.093024669,-2.981869398,15,78,2,26.11,3,1.5,100,0,27.77,53,7,12,0,0,0,0,554,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.233156699,0.4920514762,1.340942706,-5.526116578,18.19728018,-0.1892505678,0.4920514762,0.3352356764,2.043906132,0,0,0,554,0.0,0,0
258,0,True,2,47.201,47.0825,0,4,-0.5230097334,1,-1.830380317,4,46.78,45.84,44.378,45.06769231,46.858,46.98985,-0.13185,2.755371512,44.02462849,25.78338543,12.85541392,61.69420845,58.76875665,2.925451805,4.977903178,26,78,2,43.3228,13,6.5,100,1,45.15,53,7,8,0,0,0,0,555,0,0,0,0,0,0,0.0,0,0,0.0,0,2.969022688,5.519197208,14.07491609,-0.479930192,1.655256618,0.9184118674,5.519197208,25.3926416,-2.05061082,0,0,0,555,0.0,0,0
45,0,False,1,24.22,24.0585,0,6,-6.27087193,0,5.81500981,6,24.21,25.09,26.438,27.26384615,23.92153333,24.2093,-0.2877666667,2.05914106,22.15085894,51.01955377,48.83718008,30.35003029,32.49167145,-2.14164116,-6.59135423,15,78,3,26.11,3,1.0,100,2,25.73,54,1,3,0,0,0,0,556,0,0,0,0,0,0,0.0,0,0,0.0,0,-3.467516939,-2.989238741,-1.42968772,-5.619768832,12.09515811,0.03985651654,-2.989238741,9.054688891,3.507373456,0,0,0,556,1.0,1,1
87,0,False,1,50.22,50.155,0,4,7.234663261,1,-7.038687767,4,49.87,48.14,46.334,45.72153846,49.8231,49.99373333,-0.1706333333,2.858675582,47.01132442,36.07327007,29.36782199,68.60700535,64.43464978,4.172355568,6.475329007,26,78,3,43.3228,13,4.333333333,100,0,47.23,54,1,13,0,0,0,0,557,0,0,0,0,0,0,0.0,0,0,0.0,0,4.320731201,5.650186955,7.511673558,2.305774823,-4.646035685,0.7270461155,5.650186955,27.81666615,-3.593685085,0,0,0,557,1.0,0,0
151,0,False,2,24.12,24.075,0,6,-6.641408759,0,4.74328103,6,24.21,25.09,26.438,27.26384615,23.96506667,23.9607,0.004366666667,2.05914106,22.15085894,33.36858511,33.08952987,29.97949346,32.49167145,-2.51217799,-7.731759795,15,78,3,26.11,3,1.0,100,2,25.73,54,1,3,0,0,0,0,558,0,0,0,0,0,0,0.0,0,0,0.0,0,-3.866082104,-2.271821443,-3.621875556,-5.619768832,9.855314014,-0.3587086489,-2.271821443,4.346250668,3.507373456,0,0,0,558,0.0,0,0
173,0,False,2,50.655,50.4425,0,4,8.238077291,1,-7.802473636,4,49.87,48.14,46.334,45.72153846,50.2452,50.32356667,-0.07836666667,2.858675582,47.01132442,26.52030992,10.80183172,69.61041938,64.43464978,5.175769599,8.032587461,26,78,3,43.3228,13,4.333333333,100,0,47.23,54,1,13,0,0,0,0,559,0,0,0,0,0,0,0.0,0,0,0.0,0,5.224345659,5.650186955,2.406082937,2.305774823,-6.729567152,1.630660573,5.650186955,22.71107552,-3.593685085,0,0,0,559,0.0,0,0
25,0,False,1,24.55,24.47,0,6,-7.248018219,0,8.083022766,6,23.94,24.6,25.219,26.995,24.4055,24.43428333,-0.02878333333,1.975818317,21.96418168,39.20087162,49.88287655,33.47770269,31.84572091,1.631981781,5.124650139,31,79,1,26.11,0,0.0,100,2,25.73,54,4,3,0,0,0,0,560,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.2032520325,0.1219512195,0.03965893317,-2.764227642,7.079119572,2.479674797,0.1219512195,-0.2875272655,2.682926829,0,0,0,560,1.0,1,1
73,0,False,2,24.815,24.731,0,6,-4.966264033,0,5.341966112,6,23.94,24.6,25.219,26.995,24.54493333,24.49386667,0.05106666667,1.975818317,21.96418168,45.32699607,54.26834573,35.75945688,31.84572091,3.913735967,12.28967615,31,79,1,26.11,0,0.0,100,2,25.73,54,4,3,0,0,0,0,562,0,0,0,0,0,0,0.0,0,0,0.0,0,0.8739837398,1.056910569,0.1933372992,-2.764227642,10.05684447,3.556910569,1.056910569,-2.642276423,2.682926829,0,0,0,562,0.0,1,1
122,0,False,1,49.53,49.2445,0,4,9.318778887,1,-8.060269644,4,50.41,49.12,48.016,46.04384615,48.92276667,48.8743,0.04846666667,2.774266257,47.63573374,39.15180184,28.1550653,65.20507677,65.74706711,-0.5419903434,-0.8243566857,26,78,4,43.3228,13,3.25,100,0,47.23,54,4,13,0,0,0,0,561,0,0,0,0,0,0,0.0,0,0,0.0,0,0.8346905537,2.728013029,5.165008382,-1.384364821,3.071982196,-1.791530945,2.728013029,12.32937485,-2.626221498,0,0,0,561,1.0,0,0
195,0,False,3,24.6,24.55,0,6,-7.001376568,0,8.049316408,6,23.94,24.6,25.219,26.995,24.41206667,24.38061667,0.03145,1.975818317,21.96418168,31.78695097,20.69151653,33.72434434,31.84572091,1.878623432,5.899139281,31,79,1,26.11,0,0.0,100,2,25.73,54,4,3,0,0,0,0,563,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1.300813008,1.692114482,-2.764227642,7.640954458,2.682926829,1.300813008,-1.797871637,2.682926829,0,0,0,563,0.0,0,0
88,0,False,1,24.755,24.745,0,6,-5.756156694,0,7.588794209,6,24.53,25.19,25.1736,26.826,24.6166,24.58775,0.02885,1.924676284,22.60532372,27.8608851,22.18428303,41.53101167,39.02516837,2.505843306,6.421095438,31,79,2,26.11,0,0.0,100,2,25.73,54,5,3,0,0,0,0,565,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.726875744,-1.429138547,-0.4255077056,-3.374354903,5.559179375,0.8932115919,-1.429138547,3.318960103,2.620087336,0,0,0,565,1.0,1,1
188,0,True,1,48.911,48.8375,0,4,8.119551879,1,-6.299727348,4,49.17,47.92,48.0268,46.16876923,48.43793333,48.37785,0.06008333333,2.748573294,46.42142671,40.35381476,21.08790933,56.24043198,57.41103395,-1.170601967,-2.038984297,26,78,5,43.3228,13,2.6,100,0,47.23,54,5,13,0,0,0,0,564,0,0,0,0,0,0,0.0,0,0,0.0,0,2.06803005,3.359766277,4.339931815,0.0,0.0,-0.5404841402,3.359766277,13.10392982,-2.60851419,0,0,0,564,1.0,0,0
327,0,True,2,24.455,24.4525,0,6,-7.572340838,0,4.722917451,6,24.53,25.19,25.1736,26.826,24.308,24.25033333,0.05766666667,1.924676284,22.60532372,33.8471666,27.73533663,39.71482753,39.02516837,0.6896591618,1.767216365,31,79,2,26.11,0,0.0,100,2,25.73,54,5,3,0,0,0,0,566,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.917824534,0.0,0.0,-4.80349345,9.057798288,-0.2977371973,0.0,0.0,2.620087336,0,0,0,566,0.0,0,0
21,0,False,1,24.99,24.82,0,6,-2.874704713,0,4.0986429,6,24.81,24.59,24.856,26.59461538,24.7296,24.70521667,0.02438333333,1.830707387,22.97929261,25.29183927,3.685740892,46.33043077,40.51205856,5.81837221,14.36207494,31,79,3,26.11,0,0.0,100,2,25.73,54,6,3,0,0,0,0,568,0,0,0,0,0,0,0.0,0,0,0.0,0,1.626677511,1.789345262,0.2910687698,0.2846685645,-0.3820277604,0.73200488,1.789345262,1.891947004,-0.8946726312,0,0,0,568,1.0,1,1
275,0,False,1,50.726,48.602,0,4,14.65096988,1,-11.56352959,4,48.63,49.08,48.574,46.41923077,48.35683333,48.38261667,-0.02578333333,2.641016504,45.9889835,122.7472723,132.0874329,60.78881484,56.91169112,3.877123724,6.812525946,26,78,6,43.3228,13,2.166666667,100,0,47.23,54,6,13,0,0,0,0,567,0,0,0,0,0,0,0.0,0,0,0.0,0,3.353708231,3.443357783,0.3086954818,-3.158109209,20.56503063,4.270578647,3.443357783,-2.8484174,0.9168704156,0,0,0,567,1.0,0,0
312,0,False,2,24.78,24.75,0,6,-4.676141866,0,7.739380079,6,24.81,24.59,24.856,26.59461538,24.2557,24.48836667,-0.2326666667,1.830707387,22.97929261,77.24665182,42.22213188,44.52899362,40.51205856,4.016935057,9.915405931,31,79,3,26.11,0,0.0,100,2,25.73,54,6,3,0,0,0,0,569,0,0,0,0,0,0,0.0,0,0,0.0,0,0.7726718178,3.29402196,8.305382738,-4.107360716,20.04405392,-0.1220008133,3.29402196,11.25245403,-0.8946726312,0,0,0,569,0.0,0,0
347,0,True,2,48.11,48.085,0,4,3.189565223,1,-2.348730228,4,48.63,49.08,48.574,46.41923077,47.78613333,48.49198333,-0.70585,2.641016504,45.9889835,59.53528125,82.3748783,49.32741018,56.91169112,-7.584280931,-13.32640233,26,78,6,43.3228,13,2.166666667,100,0,47.23,54,6,13,0,0,0,0,570,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.976365118,4.034229829,24.24812142,-5.4400978,18.84304454,-1.059494703,4.034229829,20.54925544,0.9168704156,0,0,0,570,0.0,0,0
12,0,False,1,53.005,52.53,0,3,23.11622817,1,-17.36100605,3,52.63,51.78,50.03,47.04923077,51.76453333,50.60725,1.157283333,2.846155885,49.78384412,101.0167319,52.61631302,72.30592852,64.0935465,8.212382017,12.81311843,26,78,7,43.3228,13,1.857142857,100,0,47.23,54,7,13,0,0,0,0,572,0,0,0,0,0,0,0.0,0,0,0.0,0,2.365778293,2.375434531,0.02293776101,0.5793742758,-1.034996534,0.7242178447,2.375434531,3.922357134,-1.641560448,0,0,0,572,1.0,1,1
90,0,False,2,53.896,53.695,0,4,25.09992464,1,-18.9085741,4,52.63,51.78,50.03,47.04923077,53.41436667,53.31291667,0.10145,2.846155885,49.78384412,32.50819566,14.36921953,74.28962499,64.0935465,10.19607848,15.9081203,26,78,7,43.3228,13,1.857142857,100,0,47.23,54,7,13,0,0,0,0,573,0,0,0,0,0,0,0.0,0,0,0.0,0,4.086519892,4.268057165,0.7748114591,0.5793742758,-2.031949951,2.444959444,4.268057165,7.781085291,-1.641560448,0,0,0,573,0.0,1,1
226,0,False,3,53.865,53.7925,0,4,25.03569071,1,-18.87197569,4,52.63,51.78,50.03,47.04923077,53.50086667,53.50465,-0.003783333333,2.846155885,49.78384412,33.20914161,22.84403737,74.22539106,64.0935465,10.13184455,15.80790127,26,78,7,43.3228,13,1.857142857,100,0,47.23,54,7,13,0,0,0,0,574,0,0,0,0,0,0,0.0,0,0,0.0,0,4.026651217,4.963306296,4.648906052,0.5793742758,-1.997263581,2.385090769,4.963306296,12.79647336,-1.641560448,0,0,0,574,0.0,1,1
286,0,False,4,53.871,53.7125,0,4,25.04814812,1,-18.85363843,4,52.63,51.78,50.03,47.04923077,53.47363333,53.55511667,-0.08148333333,2.846155885,49.78384412,32.95772504,30.3441306,74.23784847,64.0935465,10.14430196,15.82733757,26,78,7,43.3228,13,1.857142857,100,0,47.23,54,7,13,0,0,0,0,575,0,0,0,0,0,0,0.0,0,0,0.0,0,4.038238702,4.963306296,4.591393812,0.5793742758,-2.003977072,2.396678254,4.963306296,12.73896112,-1.641560448,0,0,0,575,0.0,1,1
8,0,True,1,55.67,55.285,0,3,23.70623498,1,-15.66548751,3,55.13,53.68,51.518,47.68538462,53.49796667,53.15336667,0.3446,2.870440159,52.25955984,169.7748427,73.5084813,78.37844358,73.83528553,4.543158057,6.153098786,26,78,8,43.3228,13,1.625,100,0,47.23,54,8,13,0,0,0,0,576,0,0,0,0,0,0,0.0,0,0,0.0,0,3.707153502,3.865499255,0.6120853887,2.384500745,-3.153866485,1.005961252,3.865499255,11.05354202,-2.70119225,0,0,0,576,1.0,2,2
30,0,False,1,21.957,21.8375,0,6,-13.23505256,0,21.8364085,6,21.16,21.31,22.583,25.29884615,21.69123333,21.43581667,0.2554166667,1.826268885,19.33373111,30.75676373,-0.4881277502,22.56687741,22.22269919,0.3441782116,1.54876871,31,79,6,26.11,0,0.0,100,2,25.73,54,11,3,0,0,0,0,571,0,0,0,0,0,0,0.0,0,0,0.0,0,3.036133271,3.14406382,0.3393405343,-0.9150633505,3.615595219,3.740028156,3.14406382,-1.873749907,0.703894885,0,0,0,571,3.0,1,1
36,0,False,2,21.895,21.9125,0,6,-13.93798943,0,19.56780799,6,21.16,21.31,22.583,25.29884615,21.78566667,21.52166667,0.264,1.826268885,19.33373111,32.6943173,9.612618536,21.86394054,22.22269919,-0.3587586558,-1.614379301,31,79,6,26.11,0,0.0,100,2,25.73,54,11,3,0,0,0,0,578,0,0,0,0,0,0,0.0,0,0,0.0,0,2.745190052,3.801032379,4.013290874,-0.9150633505,3.349363742,3.449084937,3.801032379,1.337763625,0.703894885,0,0,0,578,0.0,1,1
55,0,False,3,22.13,22.135,0,6,-11.33887651,0,16.87859967,6,21.16,21.31,22.583,25.29884615,21.97746667,21.77953333,0.1979333333,1.826268885,19.33373111,31.09735748,27.01968699,24.46305345,22.22269919,2.240354255,10.08137776,31,79,6,26.11,0,0.0,100,2,25.73,54,11,3,0,0,0,0,579,0,0,0,0,0,0,0.0,0,0,0.0,0,3.847958705,4.22336931,1.585497629,-0.9150633505,4.358466921,4.55185359,4.22336931,-1.387310426,0.703894885,0,0,0,579,0.0,1,1
72,0,True,1,54.845,54.49,0,4,20.94313288,1,-14.57233163,4,56.63,56.26,53.364,48.58769231,54.29866667,54.59385,-0.2951833333,2.90820764,53.72179236,31.12761092,30.80743359,76.38572934,79.32413493,-2.938405585,-3.704302086,26,78,9,43.3228,13,1.444444444,100,0,47.23,54,11,13,0,0,0,0,577,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.515108425,0.924280128,3.178958492,-4.265908283,7.468751615,-3.172769285,0.924280128,3.786821356,-0.6576608603,0,0,0,577,1.0,0,0
